Time (ms),Stage,PosX (m),PosY (m),PosZ (m),VeloX (m/s),VeloY (m/s),VeloZ (m/s),AccelX (m/s^2),AccelY (m/s^2),AccelZ (m/s^2),Bar Altitude,Bar Pressure,Bar Temperature,GPS Longitude,GPS Latitude,GPS Altitude,GPS PosX,GPS PosY,GPS PosZ,GPS Heading Angle,GPS Satellites,IMU AccelX,IMU AccelY,IMU AccelZ,IMU AngVeloX,IMU AngVeloY,IMU AngVeloZ,IMU MagX,IMU MagY,IMU MagZ,IMU OrientationW,IMU OrientationX,IMU OrientationY,IMU OrientationZ,IMU Roll,IMU Pitch,IMU Yaw,PWM,Target Lat,Target Long,Goal Angle,BNO Calibration Sys,BNO Calibration Accel,BNO Calibration Gryo,BNO Calibration Mag
31.86,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.81,100546.16,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.07,-0.10,9.82,0.00,-0.06,0.00,5.25,19.88,45.38,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.68,0.00,0.00,0.00,3,1,3,3
31.87,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.81,100546.16,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.05,-0.10,9.80,0.00,0.00,0.06,5.25,19.88,45.38,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.68,0.00,0.00,0.00,3,1,3,3
31.89,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.81,100546.16,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.05,-0.11,9.83,0.12,-0.25,0.00,6.06,19.88,45.88,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
31.90,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.77,100545.67,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.08,-0.10,9.78,0.00,-0.38,0.12,6.06,19.88,45.88,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
31.92,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.77,100545.67,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.03,-0.07,9.82,-0.12,-0.31,-0.06,6.06,19.88,45.88,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
31.93,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.77,100545.67,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.07,-0.07,9.80,-0.12,0.06,0.06,6.06,19.88,45.88,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
31.94,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.77,100545.67,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.10,-0.08,9.77,0.06,0.31,-0.06,6.06,19.88,44.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
31.96,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.77,100545.67,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.05,-0.10,9.83,0.00,0.00,0.19,6.06,19.88,44.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
31.97,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.91,100547.39,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.05,-0.10,9.82,-0.06,-0.19,0.06,6.06,19.88,44.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
31.98,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.91,100547.39,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.08,-0.08,9.80,0.12,-0.25,0.00,6.06,19.88,44.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.00,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.91,100547.39,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.08,-0.08,9.80,0.00,-0.19,0.06,6.06,20.25,45.88,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.01,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.91,100547.39,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.06,-0.08,9.80,0.06,0.25,0.06,6.06,20.25,45.88,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.03,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.91,100547.39,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.07,-0.06,9.80,-0.12,0.12,0.06,6.06,20.25,45.88,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.04,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.86,100546.79,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.07,-0.09,9.81,-0.06,0.38,0.00,7.50,20.56,44.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.05,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.86,100546.79,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.07,-0.08,9.79,0.06,0.19,0.12,7.50,20.56,44.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.07,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.86,100546.79,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.05,-0.07,9.83,0.00,0.06,0.12,7.50,20.56,44.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.08,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.86,100546.79,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.05,-0.08,9.78,0.06,0.00,0.06,7.50,20.56,44.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.10,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.71,100544.14,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.06,-0.09,9.80,0.00,0.00,0.00,6.06,19.88,45.88,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.11,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.71,100544.91,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.08,-0.08,9.83,0.00,-0.12,0.00,6.06,19.88,45.88,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.12,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.71,100544.91,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.07,-0.10,9.79,0.00,-0.19,0.06,6.06,19.88,45.88,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.14,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.71,100544.91,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.08,-0.08,9.80,0.00,-0.12,0.06,6.06,19.88,45.88,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.15,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.71,100544.91,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.08,-0.08,9.81,-0.12,0.19,0.00,7.06,20.25,44.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.16,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.03,100548.80,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.06,-0.08,9.80,-0.06,0.12,0.00,7.06,20.25,44.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.18,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.03,100548.80,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.04,-0.10,9.81,0.06,0.25,-0.12,7.06,20.25,44.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.19,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.03,100548.80,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.08,-0.08,9.81,0.00,0.06,0.19,5.25,21.00,46.19,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.42,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.28,100549.61,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.06,-0.09,9.80,0.06,-0.06,0.06,6.06,20.56,46.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.43,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.28,100551.73,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.08,-0.07,9.79,0.00,0.06,0.12,6.06,20.56,46.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.45,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.28,100551.73,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.09,-0.08,9.78,-0.12,0.25,0.00,6.38,19.88,45.50,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.46,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.28,100551.73,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.03,-0.11,9.83,-0.06,0.25,0.06,6.38,19.88,45.50,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.47,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.28,100551.73,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.06,-0.10,9.80,-0.19,0.31,-0.06,6.38,19.88,45.50,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.49,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.98,100548.22,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.06,-0.09,9.82,-0.12,0.38,0.19,6.38,19.88,45.50,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.50,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.98,100548.22,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.05,-0.08,9.78,0.00,0.00,0.00,6.06,20.25,45.88,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.51,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.98,100548.22,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.05,-0.12,9.83,0.00,-0.19,0.00,6.06,20.25,45.88,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.53,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.98,100548.22,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.06,-0.08,9.83,0.06,-0.12,0.00,6.06,20.25,45.88,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.54,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.98,100548.22,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.05,-0.10,9.81,0.06,0.06,-0.12,5.69,20.56,46.19,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.56,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.98,100548.22,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.07,-0.10,9.82,-0.06,-0.06,0.06,5.69,20.56,46.19,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.57,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.98,100548.22,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.05,-0.12,9.83,-0.06,-0.12,0.06,5.69,20.56,46.19,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.59,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.98,100548.22,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.07,-0.08,9.82,-0.06,0.06,-0.06,5.69,20.56,46.19,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.60,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.98,100548.22,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.06,-0.09,9.80,0.00,0.06,-0.06,5.69,20.25,44.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.61,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.98,100548.22,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.05,-0.07,9.81,0.00,-0.31,0.12,5.69,20.25,44.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.63,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.02,100548.62,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.08,-0.08,9.80,-0.06,0.12,0.00,5.69,20.25,44.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.64,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.02,100548.62,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.07,-0.10,9.78,-0.12,0.31,0.12,5.69,20.25,44.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.65,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.02,100548.62,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.07,-0.08,9.82,-0.19,0.25,0.06,6.38,19.06,45.50,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.67,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.02,100548.62,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.03,-0.11,9.81,-0.19,0.25,0.19,6.38,19.06,45.50,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.68,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.91,100548.62,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.02,-0.09,9.80,-0.19,-0.06,0.12,6.38,19.06,45.50,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.69,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.91,100547.39,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.05,-0.13,9.80,0.19,-0.19,-0.06,5.25,20.25,44.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.71,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.91,100547.39,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.04,-0.10,9.83,-0.12,0.06,0.00,5.25,20.25,44.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.72,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.91,100547.39,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.03,-0.12,9.82,-0.06,-0.25,0.19,5.25,20.25,44.69,0.30,-0.52,0.80,0.05,-164.14,31.42,-109.11,163.67,0.00,0.00,0.00,3,1,3,3
32.74,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.91,100547.39,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.08,-0.07,9.81,0.12,-0.75,0.06,5.25,20.25,44.69,0.30,-0.52,0.80,0.05,-164.14,31.43,-109.11,163.64,0.00,0.00,0.00,3,1,3,3
32.75,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.31,100552.16,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.07,-0.04,9.80,-0.06,-0.25,0.06,6.38,19.50,45.50,0.30,-0.52,0.80,0.05,-164.14,31.43,-109.11,163.65,0.00,0.00,0.00,3,1,3,3
32.76,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.31,100552.16,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.06,-0.11,9.82,-0.12,0.50,-0.06,6.38,19.50,45.50,0.30,-0.52,0.80,0.05,-164.14,31.43,-109.11,163.65,0.00,0.00,0.00,3,1,3,3
32.78,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.31,100552.16,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.05,-0.13,9.81,-0.06,0.31,-0.06,6.38,19.50,45.50,0.30,-0.52,0.80,0.05,-164.14,31.43,-109.11,163.65,0.00,0.00,0.00,3,1,3,3
32.79,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.31,100552.16,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.07,-0.09,9.84,-0.12,0.12,0.06,6.38,19.50,45.50,0.30,-0.52,0.80,0.05,-164.14,31.43,-109.11,163.66,0.00,0.00,0.00,3,1,3,3
32.81,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.31,100552.16,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.05,-0.12,9.82,0.12,-0.31,0.06,5.25,19.88,46.19,0.30,-0.52,0.80,0.05,-164.14,31.43,-109.11,163.66,0.00,0.00,0.00,3,1,3,3
32.82,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.24,100551.25,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.08,-0.07,9.83,0.00,-0.62,0.19,5.25,19.88,46.19,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.50,0.00,0.00,0.00,3,1,3,3
32.83,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.24,100551.25,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.07,-0.08,9.77,-0.12,-0.31,-0.19,5.25,19.88,46.19,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.55,0.00,0.00,0.00,3,1,3,3
32.85,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.24,100551.25,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.04,-0.13,9.80,-0.25,0.44,0.06,6.06,20.56,45.88,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.55,0.00,0.00,0.00,3,1,3,3
32.86,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.24,100551.25,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.04,-0.10,9.81,-0.12,0.31,0.06,6.06,20.56,45.88,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.59,0.00,0.00,0.00,3,1,3,3
32.88,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.39,100553.90,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.07,-0.07,9.82,0.12,-0.25,0.06,6.06,20.56,45.88,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.59,0.00,0.00,0.00,3,1,3,3
32.89,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.39,100553.09,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.06,-0.07,9.80,0.06,-0.38,0.06,6.06,20.56,45.88,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.59,0.00,0.00,0.00,3,1,3,3
32.90,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.39,100553.09,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.07,-0.10,9.78,0.00,-0.25,0.19,5.69,20.25,45.06,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.62,0.00,0.00,0.00,3,1,3,3
32.92,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.39,100553.09,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.03,-0.09,9.81,0.00,-0.12,0.06,5.69,20.25,45.06,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.63,0.00,0.00,0.00,3,1,3,3
32.93,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.39,100553.09,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.05,-0.12,9.79,-0.06,0.06,0.00,5.69,20.25,45.06,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.63,0.00,0.00,0.00,3,1,3,3
32.94,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.37,100552.39,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.06,-0.09,9.81,-0.19,0.25,0.00,5.69,20.25,45.06,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.63,0.00,0.00,0.00,3,1,3,3
32.95,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.37,100552.79,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.05,-0.12,9.80,-0.12,-0.19,0.25,5.69,19.88,44.69,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.64,0.00,0.00,0.00,3,1,3,3
32.97,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.37,100552.79,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.05,-0.09,9.82,-0.06,-0.19,0.00,5.69,19.88,44.69,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.64,0.00,0.00,0.00,3,1,3,3
32.98,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.37,100552.79,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.09,-0.08,9.80,-0.06,-0.31,0.06,5.69,19.88,44.69,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.65,0.00,0.00,0.00,3,1,3,3
33.00,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.37,100552.79,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.03,-0.08,9.85,-0.12,0.06,0.06,5.25,20.25,45.50,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.65,0.00,0.00,0.00,3,1,3,3
33.01,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.06,100549.11,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.09,-0.12,9.81,-0.12,0.06,0.00,5.25,20.25,45.50,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.65,0.00,0.00,0.00,3,1,3,3
33.03,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.06,100549.11,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.06,-0.07,9.77,0.00,-0.44,0.00,5.25,20.25,45.50,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.65,0.00,0.00,0.00,3,1,3,3
33.04,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.06,100549.11,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.08,-0.09,9.85,0.12,-0.38,-0.06,5.25,20.25,45.50,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.65,0.00,0.00,0.00,3,1,3,3
33.05,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.06,100549.11,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.04,-0.11,9.80,0.00,-0.31,0.06,6.38,20.25,45.88,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.65,0.00,0.00,0.00,3,1,3,3
33.07,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-14.06,100549.11,24.55,0.00,0.00,0.00,,,0.00,0.00,0,0.04,-0.11,9.85,-0.06,0.19,0.00,6.38,20.25,45.88,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.65,0.00,0.00,0.00,3,1,3,3
33.08,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.97,100548.09,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.06,-0.12,9.80,0.06,0.06,-0.19,6.38,20.25,45.88,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.65,0.00,0.00,0.00,3,1,3,3
33.10,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.97,100548.09,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.04,-0.08,9.78,0.06,-0.31,0.12,6.38,20.25,45.88,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.65,0.00,0.00,0.00,3,1,3,3
33.11,Powered Ascent,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.97,100548.09,24.56,0.00,0.00,0.00,,,0.00,0.00,0,0.10,-0.07,9.82,0.00,-0.12,-0.19,5.69,20.56,45.50,0.30,-0.52,0.80,0.05,-164.13,31.44,-109.10,163.65,0.00,0.00,0.00,3,1,3,3
